GEO_ID,NAME,POPGROUP,POPGROUP_TTL,HCT006001,HCT006001ERR,HCT006002,HCT006003,HCT006004,HCT006005,HCT006006,HCT006007,HCT006008
8600000US94040,ZCTA5 94040,1,Total population,13779,null,4488,4271,2124,1822,638,264,172
8600000US94041,ZCTA5 94041,1,Total population,5966,null,2200,1927,836,615,242,86,60
8600000US94043,ZCTA5 94043,1,Total population,12364,null,4275,3940,1956,1363,483,185,162
8600000US94044,ZCTA5 94044,1,Total population,13989,null,3132,4673,2541,2248,816,347,232
8600000US94060,ZCTA5 94060,1,Total population,499,null,135,164,65,47,35,19,34
8600000US94061,ZCTA5 94061,1,Total population,13436,null,3452,4079,2204,2078,922,363,338
8600000US94062,ZCTA5 94062,1,Total population,9964,null,2287,3537,1646,1623,608,174,89
8600000US94063,ZCTA5 94063,1,Total population,8734,null,1880,1846,1337,1410,969,529,763
8600000US94065,ZCTA5 94065,1,Total population,4745,null,1324,1592,844,724,188,52,21
8600000US94066,ZCTA5 94066,1,Total population,14706,null,3660,4332,2565,2134,1076,443,496
8600000US94070,ZCTA5 94070,1,Total population,11833,null,3046,4107,1926,1968,617,121,48
8600000US94074,ZCTA5 94074,1,Total population,81,null,24,29,5,10,8,2,3
8600000US94080,ZCTA5 94080,1,Total population,21061,null,4316,5848,3721,3537,1835,859,945
8600000US94085,ZCTA5 94085,1,Total population,7674,null,1927,2264,1455,992,517,236,283
8600000US94086,ZCTA5 94086,1,Total population,18389,null,5095,5944,3487,2343,859,384,277
8600000US94087,ZCTA5 94087,1,Total population,20197,null,4513,6067,3875,4073,1105,395,169
8600000US94089,ZCTA5 94089,1,Total population,7270,null,1952,2335,1268,861,393,204,257
8600000US94102,ZCTA5 94102,1,Total population,16844,null,10636,3768,1191,682,326,139,102
8600000US94103,ZCTA5 94103,1,Total population,13098,null,7116,3518,1127,682,321,168,166
8600000US94104,ZCTA5 94104,1,Total population,207,null,94,76,20,14,1,0,2
8600000US94105,ZCTA5 94105,1,Total population,3586,null,1872,1391,233,75,12,2,1
8600000US94107,ZCTA5 94107,1,Total population,13736,null,5908,5445,1413,666,180,79,45
8600000US94108,ZCTA5 94108,1,Total population,7628,null,4052,2284,668,390,130,63,41
8600000US94109,ZCTA5 94109,1,Total population,33342,null,19444,9845,2373,1064,356,149,111
8600000US94110,ZCTA5 94110,1,Total population,27128,null,8588,8617,4395,2778,1210,665,875
8600000US94111,ZCTA5 94111,1,Total population,2365,null,1430,722,117,63,23,6,4
8600000US94112,ZCTA5 94112,1,Total population,21975,null,3492,5131,4009,3572,2106,1388,2277
8600000US94114,ZCTA5 94114,1,Total population,16281,null,6571,6479,1933,1016,203,59,20
8600000US94115,ZCTA5 94115,1,Total population,17289,null,8339,5591,1780,1006,365,136,72
8600000US94116,ZCTA5 94116,1,Total population,15445,null,3265,4790,3042,2398,985,477,488
8600000US94117,ZCTA5 94117,1,Total population,17939,null,7062,6568,2358,1359,400,124,68
8600000US94118,ZCTA5 94118,1,Total population,17171,null,6084,5833,2563,1772,570,204,145
8600000US94121,ZCTA5 94121,1,Total population,17295,null,5379,5786,2930,2021,665,285,229
8600000US94122,ZCTA5 94122,1,Total population,22162,null,6231,7331,3786,2716,1128,486,484
8600000US94123,ZCTA5 94123,1,Total population,13717,null,7431,4347,1152,576,166,36,9
8600000US94124,ZCTA5 94124,1,Total population,9717,null,1910,2289,1715,1370,859,545,1029
8600000US94127,ZCTA5 94127,1,Total population,7511,null,1706,2686,1408,1116,385,127,83
8600000US94129,ZCTA5 94129,1,Total population,1086,null,165,274,281,249,88,22,7
8600000US94130,ZCTA5 94130,1,Total population,656,null,74,160,162,125,77,29,29
8600000US94131,ZCTA5 94131,1,Total population,12618,null,4704,4765,1699,1030,274,87,59
8600000US94132,ZCTA5 94132,1,Total population,9993,null,2685,3087,1849,1341,549,237,245
8600000US94133,ZCTA5 94133,1,Total population,13507,null,6222,4335,1571,811,305,144,119
8600000US94134,ZCTA5 94134,1,Total population,11244,null,1875,2562,1971,1765,1150,723,1198
8600000US94158,ZCTA5 94158,1,Total population,2271,null,1031,926,193,103,15,2,1
8600000US94301,ZCTA5 94301,1,Total population,7579,null,2803,2457,961,912,318,90,38
8600000US94303,ZCTA5 94303,1,Total population,13238,null,2381,3210,2196,2371,1300,651,1129
8600000US94304,ZCTA5 94304,1,Total population,1872,null,894,599,196,140,35,7,1
8600000US94305,ZCTA5 94305,1,Total population,3933,null,1524,1587,388,329,79,23,3
8600000US94306,ZCTA5 94306,1,Total population,10747,null,3098,3361,1737,1720,589,191,51
8600000US94401,ZCTA5 94401,1,Total population,12795,null,4501,3344,1721,1389,799,450,591
8600000US94402,ZCTA5 94402,1,Total population,9422,null,2385,3219,1582,1473,511,157,95
8600000US94403,ZCTA5 94403,1,Total population,15729,null,4352,5126,2736,2236,780,254,245
8600000US94404,ZCTA5 94404,1,Total population,13728,null,3574,4633,2558,2059,641,198,65
8600000US94501,ZCTA5 94501,1,Total population,25025,null,8291,7894,3917,3070,1107,418,328
8600000US94502,ZCTA5 94502,1,Total population,5098,null,1056,1688,960,926,311,115,42
8600000US94503,ZCTA5 94503,1,Total population,5736,null,784,1399,991,1123,746,344,349
8600000US94505,ZCTA5 94505,1,Total population,4733,null,702,1782,813,855,381,124,76
8600000US94506,ZCTA5 94506,1,Total population,7574,null,868,2547,1553,1741,638,174,53
8600000US94507,ZCTA5 94507,1,Total population,5292,null,633,2181,856,1035,434,116,37
8600000US94508,ZCTA5 94508,1,Total population,1068,null,253,405,186,142,54,12,16
8600000US94509,ZCTA5 94509,1,Total population,20740,null,4036,6042,3753,3286,1910,911,802
8600000US94510,ZCTA5 94510,1,Total population,10717,null,2632,3700,1894,1555,648,192,96
8600000US94511,ZCTA5 94511,1,Total population,1026,null,384,401,116,74,26,17,8
8600000US94512,ZCTA5 94512,1,Total population,40,null,6,19,7,3,1,2,2
8600000US94513,ZCTA5 94513,1,Total population,17522,null,2821,4940,2903,3621,1895,810,532
8600000US94514,ZCTA5 94514,1,Total population,427,null,85,121,79,67,51,14,10
8600000US94515,ZCTA5 94515,1,Total population,2851,null,897,989,354,331,151,57,72
8600000US94516,ZCTA5 94516,1,Total population,88,null,28,26,15,12,4,3,0
8600000US94517,ZCTA5 94517,1,Total population,4546,null,778,1712,788,844,297,90,37
8600000US94518,ZCTA5 94518,1,Total population,10121,null,2418,3451,1781,1426,634,227,184
8600000US94519,ZCTA5 94519,1,Total population,6683,null,1414,2181,1307,1006,436,186,153
8600000US94520,ZCTA5 94520,1,Total population,12494,null,3270,3133,1978,1730,1168,578,637
8600000US94521,ZCTA5 94521,1,Total population,15574,null,3427,5211,2928,2444,994,365,205
8600000US94523,ZCTA5 94523,1,Total population,13881,null,3972,4709,2410,1920,596,183,91
8600000US94525,ZCTA5 94525,1,Total population,1459,null,484,563,223,125,47,12,5
8600000US94526,ZCTA5 94526,1,Total population,11781,null,2324,4292,1990,2085,829,194,67
8600000US94528,ZCTA5 94528,1,Total population,366,null,54,164,51,61,31,5,0
8600000US94530,ZCTA5 94530,1,Total population,10323,null,3039,3775,1730,1209,406,89,75
8600000US94531,ZCTA5 94531,1,Total population,11639,null,1300,2755,2275,2503,1496,703,607
8600000US94533,ZCTA5 94533,1,Total population,22620,null,4844,6216,3888,3489,2150,1116,917
8600000US94534,ZCTA5 94534,1,Total population,12643,null,2218,4191,2244,2196,1035,463,296
8600000US94535,ZCTA5 94535,1,Total population,826,null,37,150,227,250,114,41,7
8600000US94536,ZCTA5 94536,1,Total population,23868,null,4531,7056,4932,4340,1728,755,526
8600000US94538,ZCTA5 94538,1,Total population,20759,null,4102,6044,4253,3284,1618,776,682
8600000US94539,ZCTA5 94539,1,Total population,15631,null,1546,3946,3648,4307,1324,605,255
8600000US94541,ZCTA5 94541,1,Total population,20609,null,5147,5449,3494,2834,1816,940,929
8600000US94542,ZCTA5 94542,1,Total population,4315,null,886,1560,764,621,285,114,85
8600000US94544,ZCTA5 94544,1,Total population,21872,null,4030,5234,3747,3638,2422,1349,1452
8600000US94545,ZCTA5 94545,1,Total population,9037,null,1557,2287,1677,1543,956,461,556
8600000US94546,ZCTA5 94546,1,Total population,16117,null,4035,5162,2899,2453,995,371,202
8600000US94547,ZCTA5 94547,1,Total population,8130,null,1484,2331,1569,1502,741,263,240
8600000US94548,ZCTA5 94548,1,Total population,151,null,33,56,25,19,7,5,6
8600000US94549,ZCTA5 94549,1,Total population,10414,null,2174,3905,1725,1772,630,149,59
8600000US94550,ZCTA5 94550,1,Total population,17095,null,3482,5770,2956,3042,1182,418,245
8600000US94551,ZCTA5 94551,1,Total population,13019,null,2680,3927,2506,2275,923,384,324
8600000US94552,ZCTA5 94552,1,Total population,4918,null,650,1587,1028,1077,382,132,62
8600000US94553,ZCTA5 94553,1,Total population,18607,null,4983,6442,3213,2486,968,337,178
8600000US94555,ZCTA5 94555,1,Total population,10755,null,1399,2531,2475,2707,965,422,256
8600000US94556,ZCTA5 94556,1,Total population,5631,null,1077,2187,972,961,352,69,13
8600000US94558,ZCTA5 94558,1,Total population,24275,null,5956,8340,3536,3319,1706,722,696
8600000US94559,ZCTA5 94559,1,Total population,10131,null,2868,3291,1470,1230,661,301,310
8600000US94560,ZCTA5 94560,1,Total population,12972,null,1942,3428,2477,2371,1360,686,708
8600000US94561,ZCTA5 94561,1,Total population,11149,null,1633,2763,2094,2282,1287,606,484
8600000US94563,ZCTA5 94563,1,Total population,6563,null,1127,2507,1072,1231,462,126,38
8600000US94564,ZCTA5 94564,1,Total population,6746,null,1528,2215,1240,934,479,182,168
8600000US94565,ZCTA5 94565,1,Total population,25761,null,4471,6403,4638,4333,2857,1568,1491
8600000US94566,ZCTA5 94566,1,Total population,14818,null,3012,4629,2665,2946,1123,325,118
8600000US94567,ZCTA5 94567,1,Total population,230,null,45,89,44,22,12,13,5
8600000US94568,ZCTA5 94568,1,Total population,14907,null,3201,4670,2821,2665,1012,367,171
8600000US94569,ZCTA5 94569,1,Total population,104,null,44,36,16,7,0,1,0
8600000US94571,ZCTA5 94571,1,Total population,3681,null,1120,1716,366,271,125,50,33
8600000US94572,ZCTA5 94572,1,Total population,2914,null,581,852,541,434,264,127,115
8600000US94574,ZCTA5 94574,1,Total population,3635,null,1143,1337,438,382,203,77,55
8600000US94575,ZCTA5 94575,1,Total population,1,null,1,0,0,0,0,0,0
8600000US94576,ZCTA5 94576,1,Total population,70,null,23,28,11,6,1,1,0
8600000US94577,ZCTA5 94577,1,Total population,16710,null,4605,4895,2686,2237,1165,588,534
8600000US94578,ZCTA5 94578,1,Total population,13933,null,3868,3891,2441,1835,999,454,445
8600000US94579,ZCTA5 94579,1,Total population,6723,null,1300,1852,1187,1147,605,336,296
8600000US94580,ZCTA5 94580,1,Total population,8624,null,1560,2264,1618,1470,904,416,392
8600000US94582,ZCTA5 94582,1,Total population,12910,null,2178,3206,2508,3392,1098,399,129
8600000US94583,ZCTA5 94583,1,Total population,12742,null,2535,3999,2433,2506,866,286,117
8600000US94585,ZCTA5 94585,1,Total population,8954,null,1464,2397,1796,1553,912,468,364
8600000US94586,ZCTA5 94586,1,Total population,371,null,85,159,47,47,17,11,5
8600000US94587,ZCTA5 94587,1,Total population,20433,null,2740,5034,4012,3937,2327,1230,1153
8600000US94588,ZCTA5 94588,1,Total population,10935,null,1920,3247,2264,2403,772,246,83
8600000US94589,ZCTA5 94589,1,Total population,9148,null,1756,2306,1632,1451,931,511,561
8600000US94590,ZCTA5 94590,1,Total population,13851,null,4560,4088,2163,1420,835,420,365
8600000US94591,ZCTA5 94591,1,Total population,18348,null,3775,5693,3239,2803,1569,670,599
8600000US94592,ZCTA5 94592,1,Total population,250,null,32,79,52,52,24,9,2
8600000US94595,ZCTA5 94595,1,Total population,9372,null,5100,2985,560,524,147,45,11
8600000US94596,ZCTA5 94596,1,Total population,9389,null,3458,3305,1226,990,284,88,38
8600000US94597,ZCTA5 94597,1,Total population,9541,null,3586,3262,1399,906,277,70,41
8600000US94598,ZCTA5 94598,1,Total population,10390,null,2524,3894,1670,1563,533,150,56
8600000US94599,ZCTA5 94599,1,Total population,1092,null,456,452,106,54,14,6,4
8600000US94601,ZCTA5 94601,1,Total population,14826,null,3146,3312,2412,2211,1683,871,1191
8600000US94602,ZCTA5 94602,1,Total population,11702,null,3524,3943,1918,1416,532,181,188
8600000US94603,ZCTA5 94603,1,Total population,8860,null,1647,1864,1500,1358,1062,597,832
8600000US94605,ZCTA5 94605,1,Total population,14757,null,4084,4561,2569,1743,908,437,455
8600000US94606,ZCTA5 94606,1,Total population,14596,null,5208,3981,2068,1572,869,441,457
8600000US94607,ZCTA5 94607,1,Total population,10429,null,4048,3197,1440,855,429,224,236
8600000US94608,ZCTA5 94608,1,Total population,13051,null,5533,4160,1683,898,431,164,182
8600000US94609,ZCTA5 94609,1,Total population,9413,null,3714,3126,1311,733,316,109,104
8600000US94610,ZCTA5 94610,1,Total population,15190,null,7061,4817,1701,1122,331,103,55
8600000US94611,ZCTA5 94611,1,Total population,16923,null,6025,5973,2283,1903,569,125,45
8600000US94612,ZCTA5 94612,1,Total population,7968,null,4848,2051,541,283,122,65,58
8600000US94613,ZCTA5 94613,1,Total population,5,null,0,0,2,0,1,0,2
8600000US94618,ZCTA5 94618,1,Total population,7267,null,2387,2734,1044,836,202,44,20
8600000US94619,ZCTA5 94619,1,Total population,8985,null,2428,3001,1569,1166,421,213,187
8600000US94621,ZCTA5 94621,1,Total population,8473,null,1699,1735,1420,1276,946,579,818
8600000US94702,ZCTA5 94702,1,Total population,7358,null,2914,2326,1037,674,229,105,73
8600000US94703,ZCTA5 94703,1,Total population,8732,null,3197,2813,1345,868,291,129,89
8600000US94704,ZCTA5 94704,1,Total population,9053,null,3807,2927,1162,788,210,75,84
8600000US94705,ZCTA5 94705,1,Total population,5718,null,1965,2029,829,600,212,52,31
8600000US94706,ZCTA5 94706,1,Total population,7915,null,2035,2505,1635,1287,325,91,37
8600000US94707,ZCTA5 94707,1,Total population,4953,null,1196,2016,831,664,177,47,22
8600000US94708,ZCTA5 94708,1,Total population,4761,null,1205,1992,778,573,164,38,11
8600000US94709,ZCTA5 94709,1,Total population,5189,null,2348,1715,593,351,110,38,34
8600000US94710,ZCTA5 94710,1,Total population,2720,null,888,855,441,309,106,65,56
8600000US94720,ZCTA5 94720,1,Total population,100,null,1,55,27,15,2,0,0
8600000US94801,ZCTA5 94801,1,Total population,9034,null,2228,2041,1351,1268,898,573,675
8600000US94803,ZCTA5 94803,1,Total population,9111,null,1971,3011,1702,1344,594,297,192
8600000US94804,ZCTA5 94804,1,Total population,13948,null,3968,3938,2219,1702,1002,536,583
8600000US94805,ZCTA5 94805,1,Total population,5149,null,1365,1614,898,658,318,131,165
8600000US94806,ZCTA5 94806,1,Total population,18964,null,4358,4632,3182,2824,1902,1000,1066
8600000US94901,ZCTA5 94901,1,Total population,15554,null,4771,4966,2113,1838,841,431,594
8600000US94903,ZCTA5 94903,1,Total population,12048,null,3829,4137,1812,1504,501,160,105
8600000US94904,ZCTA5 94904,1,Total population,5368,null,1882,1795,738,654,243,49,7
8600000US94920,ZCTA5 94920,1,Total population,5328,null,1532,2020,701,728,263,64,20
8600000US94922,ZCTA5 94922,1,Total population,188,null,68,59,27,20,10,2,2
8600000US94923,ZCTA5 94923,1,Total population,708,null,231,357,62,37,13,3,5
8600000US94924,ZCTA5 94924,1,Total population,707,null,283,237,101,59,17,7,3
8600000US94925,ZCTA5 94925,1,Total population,3793,null,1027,1262,639,613,201,36,15
8600000US94928,ZCTA5 94928,1,Total population,15847,null,4189,5054,2795,2216,944,380,269
8600000US94929,ZCTA5 94929,1,Total population,139,null,45,73,14,5,1,1,0
8600000US94930,ZCTA5 94930,1,Total population,3798,null,1165,1370,669,453,106,25,10
8600000US94931,ZCTA5 94931,1,Total population,3481,null,964,1217,575,461,179,49,36
8600000US94933,ZCTA5 94933,1,Total population,388,null,130,131,67,40,17,3,0
8600000US94937,ZCTA5 94937,1,Total population,426,null,165,173,44,30,11,2,1
8600000US94938,ZCTA5 94938,1,Total population,374,null,126,136,64,34,8,2,4
8600000US94939,ZCTA5 94939,1,Total population,3290,null,1274,1137,401,336,107,29,6
8600000US94940,ZCTA5 94940,1,Total population,132,null,47,56,12,12,5,0,0
8600000US94941,ZCTA5 94941,1,Total population,13172,null,4190,4369,2058,1893,528,104,30
8600000US94945,ZCTA5 94945,1,Total population,6702,null,1602,2408,1096,1009,370,122,95
8600000US94946,ZCTA5 94946,1,Total population,287,null,72,110,47,41,10,4,3
8600000US94947,ZCTA5 94947,1,Total population,9433,null,2310,3379,1545,1372,531,178,118
8600000US94949,ZCTA5 94949,1,Total population,6902,null,2032,2218,1030,970,405,158,89
8600000US94951,ZCTA5 94951,1,Total population,1659,null,422,638,246,200,95,31,27
8600000US94952,ZCTA5 94952,1,Total population,13069,null,3605,4659,2077,1648,690,227,163
8600000US94954,ZCTA5 94954,1,Total population,13320,null,2870,4054,2395,2297,1022,384,298
8600000US94956,ZCTA5 94956,1,Total population,839,null,327,302,104,60,23,12,11
8600000US94957,ZCTA5 94957,1,Total population,426,null,49,139,83,89,53,8,5
8600000US94960,ZCTA5 94960,1,Total population,6435,null,1755,2150,1099,1036,307,70,18
8600000US94963,ZCTA5 94963,1,Total population,247,null,48,126,38,22,12,0,1
8600000US94964,ZCTA5 94964,1,Total population,99,null,29,33,16,10,9,2,0
8600000US94965,ZCTA5 94965,1,Total population,5855,null,2575,2295,582,276,84,26,17
8600000US94970,ZCTA5 94970,1,Total population,368,null,160,145,35,20,7,1,0
8600000US94971,ZCTA5 94971,1,Total population,145,null,47,59,22,8,7,2,0
8600000US94973,ZCTA5 94973,1,Total population,627,null,174,260,89,75,20,5,4
8600000US95002,ZCTA5 95002,1,Total population,579,null,87,125,114,101,59,34,59
8600000US95003,ZCTA5 95003,1,Total population,10031,null,2617,3888,1616,1258,436,152,64
8600000US95004,ZCTA5 95004,1,Total population,1349,null,237,478,233,200,103,50,48
8600000US95005,ZCTA5 95005,1,Total population,2496,null,592,915,430,365,131,39,24
8600000US95006,ZCTA5 95006,1,Total population,3868,null,1082,1504,610,437,161,42,32
8600000US95007,ZCTA5 95007,1,Total population,250,null,67,74,43,30,26,4,6
8600000US95008,ZCTA5 95008,1,Total population,18513,null,5488,5937,3070,2536,957,317,208
8600000US95010,ZCTA5 95010,1,Total population,4296,null,1629,1519,589,356,132,41,30
8600000US95012,ZCTA5 95012,1,Total population,2525,null,260,496,376,431,413,229,320
8600000US95014,ZCTA5 95014,1,Total population,21122,null,3766,5527,4571,5320,1340,448,150
8600000US95017,ZCTA5 95017,1,Total population,315,null,107,108,48,33,7,4,8
8600000US95018,ZCTA5 95018,1,Total population,3213,null,855,1193,534,404,153,49,25
8600000US95019,ZCTA5 95019,1,Total population,1993,null,388,315,265,326,271,174,254
8600000US95020,ZCTA5 95020,1,Total population,16771,null,2531,4330,2826,3171,1852,957,1104
8600000US95023,ZCTA5 95023,1,Total population,14491,null,2082,3861,2483,2713,1629,851,872
8600000US95030,ZCTA5 95030,1,Total population,5254,null,1428,1876,823,795,255,62,15
8600000US95032,ZCTA5 95032,1,Total population,10147,null,2746,3427,1663,1563,556,136,56
8600000US95033,ZCTA5 95033,1,Total population,3763,null,852,1458,644,547,171,63,28
8600000US95035,ZCTA5 95035,1,Total population,19241,null,2480,4652,4282,3872,1905,1001,1049
8600000US95037,ZCTA5 95037,1,Total population,14904,null,2454,4631,2582,2737,1367,622,511
8600000US95039,ZCTA5 95039,1,Total population,426,null,93,110,69,63,39,22,30
8600000US95041,ZCTA5 95041,1,Total population,68,null,24,19,11,8,4,1,1
8600000US95043,ZCTA5 95043,1,Total population,275,null,85,109,36,20,17,7,1
8600000US95045,ZCTA5 95045,1,Total population,1408,null,292,511,197,190,117,48,53
8600000US95046,ZCTA5 95046,1,Total population,1836,null,258,521,314,302,171,118,152
8600000US95050,ZCTA5 95050,1,Total population,14078,null,4236,4275,2373,1768,767,347,312
8600000US95051,ZCTA5 95051,1,Total population,20230,null,4646,6232,4034,3222,1213,523,360
8600000US95053,ZCTA5 95053,1,Total population,13,null,4,7,1,1,0,0,0
8600000US95054,ZCTA5 95054,1,Total population,8447,null,1959,2687,1591,1255,472,250,233
8600000US95060,ZCTA5 95060,1,Total population,18305,null,5478,6179,2852,2216,879,407,294
8600000US95062,ZCTA5 95062,1,Total population,15155,null,4927,5047,2379,1693,630,256,223
8600000US95064,ZCTA5 95064,1,Total population,381,null,68,160,86,44,15,7,1
8600000US95065,ZCTA5 95065,1,Total population,3198,null,879,1078,507,424,183,83,44
8600000US95066,ZCTA5 95066,1,Total population,5643,null,1307,1969,942,950,323,112,40
8600000US95070,ZCTA5 95070,1,Total population,10977,null,1770,3864,1970,2316,725,253,79
8600000US95073,ZCTA5 95073,1,Total population,4108,null,1146,1380,666,589,203,78,46
8600000US95075,ZCTA5 95075,1,Total population,114,null,17,39,24,18,10,4,2
8600000US95076,ZCTA5 95076,1,Total population,22359,null,3728,5342,3288,3512,2576,1536,2377
8600000US95110,ZCTA5 95110,1,Total population,5723,null,1667,1570,768,659,432,247,380
8600000US95111,ZCTA5 95111,1,Total population,15035,null,1958,2927,2533,2733,1989,1120,1775
8600000US95112,ZCTA5 95112,1,Total population,19525,null,6359,5546,2905,2183,1170,637,725
8600000US95113,ZCTA5 95113,1,Total population,575,null,342,184,38,7,3,0,1
8600000US95116,ZCTA5 95116,1,Total population,13081,null,1944,2420,2119,2147,1747,1035,1669
8600000US95117,ZCTA5 95117,1,Total population,10863,null,2637,3300,1889,1544,810,372,311
8600000US95118,ZCTA5 95118,1,Total population,11261,null,2272,3402,2133,2069,802,332,251
8600000US95119,ZCTA5 95119,1,Total population,3094,null,433,864,591,643,292,129,142
8600000US95120,ZCTA5 95120,1,Total population,12555,null,1476,4092,2388,3058,1090,328,123
8600000US95121,ZCTA5 95121,1,Total population,9352,null,840,1741,1757,1948,1317,742,1007
8600000US95122,ZCTA5 95122,1,Total population,12290,null,1118,1877,1822,2051,1686,1252,2484
8600000US95123,ZCTA5 95123,1,Total population,21123,null,4023,6181,4002,3779,1720,748,670
8600000US95124,ZCTA5 95124,1,Total population,16824,null,3200,5291,3218,3265,1240,399,211
8600000US95125,ZCTA5 95125,1,Total population,20696,null,5855,6792,3415,2876,1121,370,267
8600000US95126,ZCTA5 95126,1,Total population,12903,null,4236,4097,1994,1381,692,290,213
8600000US95127,ZCTA5 95127,1,Total population,15741,null,2097,3490,2519,2665,1824,1170,1976
8600000US95128,ZCTA5 95128,1,Total population,13446,null,3945,4210,2183,1705,779,342,282
8600000US95129,ZCTA5 95129,1,Total population,14011,null,3000,3839,2827,3070,821,321,133
8600000US95130,ZCTA5 95130,1,Total population,5016,null,1023,1507,977,941,371,125,72
8600000US95131,ZCTA5 95131,1,Total population,8906,null,1269,2385,1939,1682,811,404,416
8600000US95132,ZCTA5 95132,1,Total population,11613,null,1397,2873,2262,2295,1293,762,731
8600000US95133,ZCTA5 95133,1,Total population,7365,null,949,1791,1485,1417,807,437,479
8600000US95134,ZCTA5 95134,1,Total population,6758,null,2036,2512,1239,617,215,83,56
8600000US95135,ZCTA5 95135,1,Total population,7049,null,1581,2067,958,1433,593,262,155
8600000US95136,ZCTA5 95136,1,Total population,15002,null,3067,4561,2813,2450,1207,471,433
8600000US95138,ZCTA5 95138,1,Total population,5705,null,660,1420,1121,1394,647,267,196
8600000US95139,ZCTA5 95139,1,Total population,2200,null,345,608,445,456,194,87,65
8600000US95140,ZCTA5 95140,1,Total population,81,null,22,36,9,6,4,2,2
8600000US95148,ZCTA5 95148,1,Total population,11404,null,850,2031,2136,2757,1578,923,1129
8600000US95202,ZCTA5 95202,1,Total population,3173,null,1780,602,300,236,142,58,55
8600000US95203,ZCTA5 95203,1,Total population,5236,null,1403,1434,844,650,432,229,244
8600000US95204,ZCTA5 95204,1,Total population,10996,null,3424,3474,1621,1288,684,269,236
8600000US95205,ZCTA5 95205,1,Total population,10227,null,1645,2014,1694,1651,1348,821,1054
8600000US95206,ZCTA5 95206,1,Total population,16324,null,1798,2932,2668,3083,2493,1560,1790
8600000US95207,ZCTA5 95207,1,Total population,17590,null,4775,5297,2908,2269,1250,640,451
8600000US95209,ZCTA5 95209,1,Total population,12381,null,2110,3533,2177,2064,1273,655,569
8600000US95210,ZCTA5 95210,1,Total population,11180,null,1995,2469,1841,1873,1339,786,877
8600000US95211,ZCTA5 95211,1,Total population,5,null,1,2,0,0,0,0,2
8600000US95212,ZCTA5 95212,1,Total population,6786,null,794,1572,1035,1276,928,596,585
8600000US95215,ZCTA5 95215,1,Total population,6752,null,1199,1756,1035,1035,804,438,485
8600000US95219,ZCTA5 95219,1,Total population,10596,null,2694,3313,1758,1603,798,280,150
8600000US95220,ZCTA5 95220,1,Total population,2502,null,413,923,427,347,217,91,84
8600000US95222,ZCTA5 95222,1,Total population,2244,null,612,961,280,212,102,50,27
8600000US95223,ZCTA5 95223,1,Total population,2133,null,579,1050,235,168,67,21,13
8600000US95224,ZCTA5 95224,1,Total population,190,null,63,74,24,17,6,0,6
8600000US95225,ZCTA5 95225,1,Total population,243,null,43,101,33,39,10,7,10
8600000US95227,ZCTA5 95227,1,Total population,370,null,74,158,57,49,17,10,5
8600000US95228,ZCTA5 95228,1,Total population,1580,null,312,719,220,178,90,39,22
8600000US95230,ZCTA5 95230,1,Total population,255,null,49,94,39,38,18,10,7
8600000US95231,ZCTA5 95231,1,Total population,801,null,156,223,108,128,81,43,62
8600000US95232,ZCTA5 95232,1,Total population,135,null,36,62,18,10,6,1,2
8600000US95233,ZCTA5 95233,1,Total population,193,null,53,85,24,18,9,4,0
8600000US95236,ZCTA5 95236,1,Total population,1433,null,240,484,236,241,138,51,43
8600000US95237,ZCTA5 95237,1,Total population,1138,null,256,387,168,155,89,54,29
8600000US95240,ZCTA5 95240,1,Total population,15854,null,3844,4557,2389,2162,1424,757,721
8600000US95242,ZCTA5 95242,1,Total population,9845,null,2440,3453,1568,1355,639,241,149
8600000US95245,ZCTA5 95245,1,Total population,1012,null,273,446,143,94,37,13,6
8600000US95246,ZCTA5 95246,1,Total population,753,null,218,370,73,57,19,6,10
8600000US95247,ZCTA5 95247,1,Total population,1998,null,612,909,215,166,70,13,13
8600000US95248,ZCTA5 95248,1,Total population,141,null,47,60,17,9,5,0,3
8600000US95249,ZCTA5 95249,1,Total population,1631,null,513,625,216,155,74,33,15
8600000US95251,ZCTA5 95251,1,Total population,318,null,83,126,44,38,20,5,2
8600000US95252,ZCTA5 95252,1,Total population,4970,null,830,2033,835,689,369,130,84
8600000US95254,ZCTA5 95254,1,Total population,185,null,33,84,22,28,12,5,1
8600000US95255,ZCTA5 95255,1,Total population,933,null,288,416,98,73,30,18,10
8600000US95257,ZCTA5 95257,1,Total population,199,null,73,82,18,17,4,4,1
8600000US95258,ZCTA5 95258,1,Total population,1455,null,253,572,237,196,124,42,31
8600000US95301,ZCTA5 95301,1,Total population,11250,null,1942,3150,1826,1902,1251,672,507
8600000US95303,ZCTA5 95303,1,Total population,277,null,49,78,36,41,36,20,17
8600000US95304,ZCTA5 95304,1,Total population,3786,null,593,1106,619,714,410,199,145
8600000US95305,ZCTA5 95305,1,Total population,108,null,37,41,13,7,5,2,3
8600000US95306,ZCTA5 95306,1,Total population,385,null,72,175,56,49,19,9,5
8600000US95307,ZCTA5 95307,1,Total population,12226,null,1712,2831,2181,2306,1576,818,802
8600000US95310,ZCTA5 95310,1,Total population,867,null,262,387,105,69,25,11,8
8600000US95311,ZCTA5 95311,1,Total population,980,null,264,452,115,91,38,12,8
8600000US95312,ZCTA5 95312,1,Total population,76,null,12,23,8,14,5,6,8
